Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
INN17083,2,0,2,5,Meal Plan 1,0,Room_Type 1,128,2018,2,5,Offline,0,0,0,43.43,1,Not_Canceled
INN14080,2,1,0,2,Meal Plan 1,0,Room_Type 4,2,2017,12,18,Online,0,0,0,97.0,2,Not_Canceled
INN20867,2,0,2,1,Meal Plan 1,0,Room_Type 1,81,2018,7,16,Offline,0,0,0,96.0,0,Not_Canceled
INN35257,1,0,0,2,Meal Plan 1,0,Room_Type 1,298,2018,5,10,Offline,0,0,0,76.0,0,Canceled
INN11875,1,0,0,1,Meal Plan 1,0,Room_Type 1,4,2018,3,16,Offline,0,0,0,64.4,0,Not_Canceled
INN34910,2,0,2,2,Meal Plan 1,0,Room_Type 1,3,2018,1,16,Online,1,11,10,80.1,1,Not_Canceled
INN25806,2,0,0,2,Not Selected,0,Room_Type 1,129,2018,5,12,Online,0,0,0,94.5,1,Not_Canceled
INN26630,2,0,0,4,Not Selected,0,Room_Type 1,29,2018,11,15,Online,0,0,0,74.8,1,Canceled
INN14521,1,0,1,2,Meal Plan 1,0,Room_Type 1,6,2018,2,22,Online,0,0,0,92.0,0,Canceled
INN30526,2,0,0,1,Not Selected,0,Room_Type 1,9,2018,4,19,Online,0,0,0,89.0,0,Canceled
INN08264,2,0,0,4,Not Selected,0,Room_Type 1,8,2018,1,20,Online,0,0,0,79.0,2,Not_Canceled
INN18679,2,0,0,2,Not Selected,0,Room_Type 1,15,2018,8,23,Online,0,0,0,129.0,0,Canceled
INN06856,3,0,1,1,Meal Plan 1,0,Room_Type 4,75,2018,7,2,Online,0,0,0,150.3,2,Not_Canceled
INN31142,2,0,2,6,Meal Plan 1,0,Room_Type 4,55,2018,3,5,Online,0,0,0,84.2,1,Not_Canceled
INN31741,2,0,0,2,Meal Plan 2,0,Room_Type 4,80,2017,10,9,Offline,0,0,0,136.0,0,Not_Canceled
INN31328,1,0,0,1,Meal Plan 1,0,Room_Type 1,55,2017,11,10,Online,0,0,0,73.8,2,Not_Canceled
INN08598,2,0,0,2,Meal Plan 1,0,Room_Type 1,8,2018,11,25,Online,0,0,0,90.0,1,Not_Canceled
INN00720,3,0,0,1,Meal Plan 1,0,Room_Type 4,2,2018,5,27,Online,0,0,0,197.0,1,Not_Canceled
INN34518,2,0,0,3,Meal Plan 1,0,Room_Type 1,177,2018,6,30,Offline,0,0,0,72.25,1,Not_Canceled
INN06902,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,2018,5,31,Online,0,0,0,125.0,0,Not_Canceled
INN29933,2,0,1,2,Meal Plan 1,0,Room_Type 1,305,2018,11,4,Offline,0,0,0,89.0,0,Canceled
INN18051,3,0,2,1,Meal Plan 1,1,Room_Type 4,6,2018,4,2,Online,0,0,0,149.33,1,Not_Canceled
INN23964,2,1,2,3,Meal Plan 1,0,Room_Type 1,68,2018,4,23,Online,0,0,0,109.65,0,Canceled
INN21955,1,0,2,2,Meal Plan 1,0,Room_Type 1,54,2018,10,16,Offline,0,0,0,66.5,0,Not_Canceled
INN09950,2,0,1,1,Meal Plan 1,1,Room_Type 1,21,2017,12,28,Online,0,0,0,125.0,2,Not_Canceled
INN16437,2,0,1,2,Meal Plan 1,0,Room_Type 1,279,2018,10,10,Offline,0,0,0,80.75,1,Not_Canceled
INN32662,2,0,0,2,Not Selected,0,Room_Type 1,128,2018,9,16,Online,0,0,0,100.29,3,Not_Canceled
INN22648,2,0,2,1,Meal Plan 1,0,Room_Type 1,31,2018,3,5,Online,0,0,0,84.9,0,Canceled
INN01446,3,0,1,3,Meal Plan 1,0,Room_Type 4,46,2018,3,21,Online,0,0,0,124.1,1,Canceled
INN32449,1,0,0,1,Meal Plan 1,0,Room_Type 1,53,2018,10,14,Offline,0,0,0,120.0,0,Not_Canceled
INN14822,1,0,0,3,Meal Plan 1,0,Room_Type 1,0,2017,11,3,Corporate,1,0,1,65.0,0,Not_Canceled
INN32898,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,12,21,Online,0,0,0,98.0,2,Not_Canceled
INN01696,2,0,1,2,Meal Plan 1,0,Room_Type 1,13,2018,2,12,Online,0,0,0,91.0,2,Not_Canceled
INN11085,2,0,1,1,Meal Plan 1,0,Room_Type 2,75,2018,3,21,Online,0,0,0,78.15,0,Not_Canceled
INN16153,2,0,2,3,Meal Plan 1,0,Room_Type 1,333,2018,12,10,Online,0,0,0,73.95,0,Canceled
INN13384,1,0,0,2,Meal Plan 1,0,Room_Type 1,188,2018,6,15,Offline,0,0,0,130.0,0,Canceled
INN17959,2,0,1,2,Meal Plan 1,0,Room_Type 1,267,2018,9,30,Offline,0,0,0,95.0,0,Canceled
INN22524,2,0,0,2,Not Selected,0,Room_Type 1,11,2017,10,23,Online,0,0,0,114.0,1,Not_Canceled
INN27780,1,1,1,1,Meal Plan 2,0,Room_Type 1,131,2018,7,25,Online,0,0,0,164.25,0,Canceled
INN20790,2,0,2,4,Meal Plan 1,0,Room_Type 1,107,2017,8,9,Offline,0,0,0,63.75,1,Canceled
INN01631,2,0,1,2,Meal Plan 1,0,Room_Type 1,1,2018,6,17,Offline,0,0,0,75.0,1,Not_Canceled
INN00270,2,0,0,2,Meal Plan 1,0,Room_Type 1,122,2018,4,15,Offline,0,0,0,85.0,0,Not_Canceled
INN01882,1,0,0,2,Meal Plan 2,0,Room_Type 1,377,2018,10,14,Offline,0,0,0,90.0,0,Not_Canceled
INN14524,2,0,0,2,Meal Plan 1,0,Room_Type 1,48,2018,9,14,Offline,0,0,0,130.0,0,Not_Canceled
INN29689,2,0,0,1,Meal Plan 1,0,Room_Type 4,17,2018,3,4,Online,0,0,0,108.0,0,Not_Canceled
INN13901,2,0,0,4,Not Selected,0,Room_Type 1,34,2018,2,9,Online,0,0,0,67.5,0,Canceled
INN05075,2,1,0,1,Meal Plan 2,0,Room_Type 1,32,2018,4,27,Online,0,0,0,165.15,0,Not_Canceled
INN05510,3,0,0,3,Meal Plan 1,0,Room_Type 4,86,2018,12,8,Online,0,0,0,140.0,2,Not_Canceled
INN35666,2,0,2,2,Meal Plan 1,0,Room_Type 4,47,2018,9,4,Online,0,0,0,117.45,1,Not_Canceled
INN02033,2,0,0,2,Meal Plan 2,0,Room_Type 1,320,2018,8,18,Online,0,0,0,115.0,1,Canceled
INN25425,2,0,2,5,Meal Plan 1,0,Room_Type 1,188,2018,7,28,Online,0,0,0,90.95,0,Canceled
INN27501,2,0,0,3,Meal Plan 1,0,Room_Type 4,88,2018,4,26,Online,0,0,0,109.8,1,Not_Canceled
INN33310,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,1,19,Corporate,0,0,0,65.0,0,Not_Canceled
INN02536,2,0,1,1,Meal Plan 1,1,Room_Type 1,90,2018,8,20,Online,0,0,0,126.9,1,Not_Canceled
INN11070,2,0,2,3,Meal Plan 1,0,Room_Type 1,4,2018,9,15,Online,0,0,0,169.0,0,Not_Canceled
INN14560,2,0,2,1,Not Selected,0,Room_Type 1,138,2018,2,28,Online,0,0,0,63.36,0,Canceled
INN14681,2,0,2,4,Meal Plan 1,0,Room_Type 4,58,2018,9,4,Online,0,0,0,128.1,1,Canceled
INN00187,2,0,1,3,Meal Plan 1,0,Room_Type 1,189,2018,8,8,Offline,0,0,0,72.25,0,Not_Canceled
INN11972,1,0,0,2,Meal Plan 1,0,Room_Type 1,164,2017,10,2,Offline,0,0,0,100.0,0,Not_Canceled
INN26407,2,0,0,3,Meal Plan 1,0,Room_Type 1,276,2018,9,22,Offline,0,0,0,95.0,0,Canceled
INN05559,1,0,0,2,Meal Plan 2,0,Room_Type 1,239,2018,6,15,Online,0,0,0,90.6,0,Canceled
INN11152,2,1,1,2,Meal Plan 1,0,Room_Type 1,9,2018,8,8,Online,0,0,0,171.0,2,Not_Canceled
INN23570,2,0,2,1,Meal Plan 1,0,Room_Type 4,54,2018,4,10,Online,0,0,0,118.8,2,Not_Canceled
INN20528,1,0,0,3,Meal Plan 1,0,Room_Type 1,174,2018,9,22,Offline,0,0,0,95.67,0,Not_Canceled
INN00227,2,2,2,2,Meal Plan 1,0,Room_Type 6,144,2018,5,27,Online,0,0,0,177.65,1,Canceled
INN35325,2,0,1,2,Meal Plan 1,0,Room_Type 1,305,2018,11,4,Offline,0,0,0,89.0,0,Canceled
INN30023,1,0,0,3,Meal Plan 1,0,Room_Type 1,113,2018,5,31,Corporate,0,0,0,100.0,0,Canceled
INN06588,2,0,0,1,Meal Plan 1,0,Room_Type 1,83,2018,7,23,Online,0,0,0,105.3,1,Not_Canceled
INN17619,2,0,0,1,Not Selected,0,Room_Type 1,1,2018,3,19,Online,0,0,0,129.0,0,Not_Canceled
INN33163,2,0,1,2,Meal Plan 1,0,Room_Type 1,158,2018,8,29,Online,0,0,0,96.3,0,Canceled
INN15788,2,0,0,3,Meal Plan 1,0,Room_Type 1,111,2018,6,1,Offline,0,0,0,96.67,0,Not_Canceled
INN03916,3,0,1,0,Meal Plan 1,0,Room_Type 4,25,2018,9,18,Online,0,0,0,185.0,0,Not_Canceled
INN00447,2,0,2,2,Meal Plan 1,0,Room_Type 4,7,2018,6,19,Online,0,0,0,156.0,1,Not_Canceled
INN14537,3,0,0,2,Meal Plan 1,0,Room_Type 4,111,2018,8,11,Online,0,0,0,155.7,1,Not_Canceled
INN14032,2,0,2,2,Meal Plan 1,0,Room_Type 4,207,2018,8,7,Online,0,0,0,99.45,0,Canceled
INN17229,1,0,0,2,Meal Plan 1,0,Room_Type 1,96,2017,7,23,Online,0,0,0,68.0,1,Canceled
INN21586,1,0,0,2,Meal Plan 1,0,Room_Type 1,1,2017,11,5,Complementary,0,0,0,0.0,0,Not_Canceled
INN07125,2,0,1,3,Meal Plan 1,0,Room_Type 4,65,2018,9,5,Online,0,0,0,123.98,0,Not_Canceled
INN28379,2,0,0,1,Meal Plan 1,0,Room_Type 4,1,2018,8,3,Online,0,0,0,166.0,3,Not_Canceled
INN31962,2,0,2,3,Meal Plan 1,0,Room_Type 1,257,2017,10,4,Online,0,0,0,65.29,2,Not_Canceled
INN31380,2,0,2,3,Meal Plan 1,0,Room_Type 1,36,2018,9,25,Online,0,0,0,123.84,2,Not_Canceled
INN20520,2,0,0,2,Meal Plan 1,0,Room_Type 1,301,2018,11,18,Offline,0,0,0,52.0,0,Canceled
INN02441,3,0,0,2,Meal Plan 1,0,Room_Type 4,4,2018,8,30,Online,0,0,0,175.0,2,Not_Canceled
INN03104,1,0,1,1,Meal Plan 2,0,Room_Type 1,247,2018,6,6,Offline,0,0,0,90.0,0,Not_Canceled
INN11089,3,0,0,3,Meal Plan 1,0,Room_Type 4,22,2018,11,17,Online,0,0,0,154.0,1,Canceled
INN07693,2,0,0,4,Not Selected,0,Room_Type 1,205,2018,12,7,Online,0,0,0,63.75,0,Canceled
INN21159,2,0,0,4,Meal Plan 1,0,Room_Type 1,74,2018,4,13,Online,0,0,0,99.45,0,Not_Canceled
INN26103,1,0,1,2,Meal Plan 1,0,Room_Type 1,180,2018,10,10,Offline,0,0,0,120.0,1,Canceled
INN23359,2,0,1,2,Meal Plan 1,0,Room_Type 2,76,2018,3,14,Online,0,0,0,69.52,1,Not_Canceled
INN06095,2,0,0,2,Meal Plan 1,0,Room_Type 1,317,2018,9,15,Online,0,0,0,120.0,0,Canceled
INN09487,1,0,0,1,Meal Plan 1,0,Room_Type 1,4,2018,7,5,Online,0,0,0,151.0,1,Not_Canceled
INN18538,3,0,1,4,Meal Plan 1,0,Room_Type 4,63,2018,4,25,Online,0,0,0,134.47,2,Not_Canceled
INN21903,2,0,2,3,Meal Plan 1,0,Room_Type 4,101,2018,5,5,Online,0,0,0,132.6,1,Not_Canceled
INN34372,2,0,1,2,Meal Plan 1,0,Room_Type 1,150,2017,8,14,Online,0,0,0,76.5,1,Not_Canceled
INN13224,2,0,0,2,Meal Plan 1,1,Room_Type 7,4,2018,1,22,Complementary,0,0,0,1.0,1,Not_Canceled
INN21452,2,1,2,2,Meal Plan 1,0,Room_Type 1,42,2018,3,20,Online,0,0,0,113.6,0,Canceled
INN28019,3,0,2,0,Meal Plan 1,0,Room_Type 4,56,2018,11,6,Online,0,0,0,194.5,1,Canceled
INN16914,2,0,0,2,Not Selected,0,Room_Type 1,8,2018,9,7,Online,0,0,0,149.0,1,Not_Canceled
INN00688,2,0,2,5,Not Selected,0,Room_Type 1,6,2018,11,17,Online,0,0,0,78.69,0,Canceled
INN05209,1,0,0,1,Meal Plan 1,0,Room_Type 1,21,2018,2,25,Corporate,0,0,0,66.0,0,Canceled
INN33247,2,0,2,1,Meal Plan 1,0,Room_Type 1,23,2018,10,9,Offline,0,0,0,85.0,0,Not_Canceled
INN17161,2,0,1,1,Not Selected,0,Room_Type 1,97,2018,11,5,Online,0,0,0,79.2,1,Canceled
INN08418,2,0,2,7,Meal Plan 1,0,Room_Type 1,193,2018,7,13,Online,0,0,0,90.95,0,Canceled
INN22712,3,0,0,3,Meal Plan 1,0,Room_Type 1,130,2018,6,2,Online,0,0,0,159.3,0,Canceled
INN22709,2,0,0,3,Meal Plan 1,0,Room_Type 1,10,2017,9,3,Online,0,0,0,117.67,1,Not_Canceled
INN10346,2,0,2,4,Meal Plan 1,0,Room_Type 4,7,2018,12,31,Online,0,0,0,118.2,1,Not_Canceled
INN30135,3,0,3,6,Meal Plan 1,0,Room_Type 4,75,2018,5,9,Online,0,0,0,150.45,0,Not_Canceled
INN04921,1,0,0,1,Meal Plan 1,0,Room_Type 1,4,2018,12,16,Offline,0,0,0,70.0,0,Not_Canceled
INN35089,2,1,2,3,Meal Plan 1,0,Room_Type 1,92,2018,8,20,Online,0,0,0,134.1,1,Canceled
INN25567,2,0,0,2,Meal Plan 1,0,Room_Type 1,119,2018,8,16,Online,0,0,0,114.3,1,Not_Canceled
INN19167,2,0,0,2,Meal Plan 2,0,Room_Type 1,30,2017,9,30,Offline,0,0,0,121.0,0,Not_Canceled
INN33238,2,0,1,4,Meal Plan 1,0,Room_Type 1,94,2018,3,28,Offline,0,0,0,80.75,1,Not_Canceled
INN19521,2,0,1,2,Meal Plan 1,1,Room_Type 2,145,2018,8,15,Online,0,0,0,115.32,0,Not_Canceled
INN19601,2,0,0,4,Meal Plan 1,0,Room_Type 1,58,2018,8,24,Offline,0,0,0,85.0,1,Not_Canceled
INN05463,2,0,2,1,Meal Plan 1,1,Room_Type 1,3,2017,12,27,Online,0,0,0,81.3,1,Not_Canceled
INN13758,1,0,0,3,Meal Plan 1,0,Room_Type 1,45,2018,12,8,Online,0,0,0,86.4,2,Not_Canceled
INN14140,1,0,1,1,Meal Plan 1,0,Room_Type 4,32,2017,10,24,Online,0,0,0,136.0,1,Not_Canceled
INN19568,2,0,0,1,Not Selected,0,Room_Type 1,43,2018,11,16,Online,0,0,0,97.0,1,Not_Canceled
INN34676,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2017,10,20,Online,0,0,0,139.0,0,Not_Canceled
INN23907,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,109.0,0,Not_Canceled
INN26520,2,0,2,5,Meal Plan 1,0,Room_Type 1,158,2018,8,1,Online,0,0,0,99.45,0,Canceled
INN22766,3,0,1,4,Meal Plan 1,0,Room_Type 4,160,2018,8,1,Online,0,0,0,130.05,0,Canceled
INN19584,1,0,2,2,Meal Plan 1,0,Room_Type 4,8,2018,10,28,Aviation,0,0,0,94.0,0,Not_Canceled
INN01448,2,0,2,0,Meal Plan 1,0,Room_Type 1,26,2018,5,22,Online,0,0,0,121.0,2,Not_Canceled
INN01290,1,0,0,2,Meal Plan 1,1,Room_Type 1,0,2018,3,2,Corporate,0,0,0,55.0,1,Not_Canceled
INN12774,2,0,0,3,Meal Plan 1,0,Room_Type 1,106,2018,3,10,Offline,0,0,0,38.67,0,Not_Canceled
INN14528,2,0,1,0,Meal Plan 1,0,Room_Type 1,13,2018,3,20,Offline,0,0,0,85.0,1,Not_Canceled
INN10693,2,0,0,5,Meal Plan 1,0,Room_Type 1,13,2017,10,20,Online,0,0,0,99.95,1,Not_Canceled
INN23742,2,0,0,3,Not Selected,0,Room_Type 1,127,2018,6,29,Online,0,0,0,85.5,1,Not_Canceled
INN10336,2,0,2,2,Meal Plan 1,0,Room_Type 1,179,2018,9,30,Online,0,0,0,113.4,0,Canceled
INN35873,2,0,0,2,Meal Plan 1,0,Room_Type 1,101,2018,6,17,Offline,0,0,0,95.88,0,Canceled
INN33698,2,0,0,2,Not Selected,0,Room_Type 1,1,2018,8,2,Online,0,0,0,124.0,1,Not_Canceled
INN35421,2,0,0,2,Meal Plan 1,0,Room_Type 1,211,2018,5,20,Offline,0,0,0,100.0,0,Canceled
INN23927,2,0,2,2,Meal Plan 1,0,Room_Type 1,78,2018,2,20,Offline,0,0,0,60.0,1,Not_Canceled
INN28703,2,0,0,1,Meal Plan 1,0,Room_Type 5,13,2018,7,21,Corporate,0,0,0,158.95,1,Not_Canceled
INN11906,1,0,1,1,Meal Plan 1,0,Room_Type 1,5,2018,5,9,Corporate,1,0,6,65.0,0,Not_Canceled
INN15126,1,0,1,4,Not Selected,0,Room_Type 1,67,2018,9,5,Online,0,0,0,104.76,1,Not_Canceled
INN15831,1,0,2,3,Meal Plan 1,0,Room_Type 1,61,2018,11,6,Online,0,0,0,155.52,3,Not_Canceled
INN15736,2,0,0,3,Not Selected,0,Room_Type 1,184,2018,11,24,Online,0,0,0,69.9,0,Canceled
INN12159,1,0,0,3,Meal Plan 1,0,Room_Type 1,221,2018,9,29,Online,0,0,0,115.5,2,Canceled
INN18264,2,0,0,3,Meal Plan 1,0,Room_Type 1,49,2017,9,2,Offline,0,0,0,76.5,0,Not_Canceled
INN18815,2,2,2,1,Meal Plan 1,0,Room_Type 6,73,2018,4,3,Online,0,0,0,159.3,0,Canceled
INN12454,2,0,1,2,Meal Plan 1,1,Room_Type 4,101,2018,4,11,Online,0,0,0,103.6,0,Not_Canceled
INN06080,2,0,1,1,Meal Plan 1,0,Room_Type 1,51,2018,9,26,Online,0,0,0,135.9,2,Not_Canceled
INN05458,2,0,2,5,Meal Plan 1,0,Room_Type 1,32,2018,10,17,Offline,0,0,0,85.0,0,Not_Canceled
INN11487,1,0,0,3,Meal Plan 1,0,Room_Type 1,0,2018,5,10,Offline,0,0,0,108.8,0,Not_Canceled
INN28164,1,0,2,5,Meal Plan 1,0,Room_Type 1,153,2018,7,15,Online,0,0,0,90.46,0,Canceled
INN11350,1,0,2,0,Meal Plan 1,0,Room_Type 1,1,2018,1,3,Online,0,0,0,82.0,0,Not_Canceled
INN12058,2,0,2,0,Meal Plan 1,0,Room_Type 4,77,2018,5,1,Online,0,0,0,140.4,0,Not_Canceled
INN18533,1,0,2,1,Meal Plan 1,0,Room_Type 1,68,2017,7,4,Online,0,0,0,68.0,0,Canceled
INN04132,2,0,0,2,Not Selected,0,Room_Type 1,3,2018,7,8,Online,0,0,0,139.0,0,Canceled
INN16352,2,0,0,3,Meal Plan 2,0,Room_Type 1,34,2017,9,23,Offline,0,0,0,224.67,0,Canceled
INN17421,2,0,1,1,Meal Plan 1,0,Room_Type 1,180,2018,5,2,Offline,0,0,0,100.0,1,Not_Canceled
INN25213,2,0,1,2,Meal Plan 1,0,Room_Type 1,83,2018,4,25,Online,0,0,0,96.3,1,Not_Canceled
INN23972,3,0,0,4,Meal Plan 1,0,Room_Type 1,24,2017,11,3,Offline,0,0,0,60.75,1,Not_Canceled
INN15409,2,0,0,4,Meal Plan 1,0,Room_Type 1,2,2018,11,22,Online,0,0,0,97.54,1,Not_Canceled
INN11804,2,1,2,2,Not Selected,0,Room_Type 1,91,2018,4,1,Online,0,0,0,52.02,1,Not_Canceled
INN04135,2,0,4,6,Meal Plan 1,0,Room_Type 4,175,2018,7,10,Online,0,0,0,99.45,1,Not_Canceled
INN17034,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,109.0,0,Not_Canceled
INN09276,2,0,1,0,Meal Plan 1,0,Room_Type 1,18,2018,12,11,Offline,0,0,0,80.0,0,Not_Canceled
INN23096,1,0,2,3,Meal Plan 1,0,Room_Type 1,304,2018,12,29,Complementary,0,0,0,20.0,0,Not_Canceled
INN00862,2,0,1,1,Not Selected,0,Room_Type 1,79,2018,4,2,Online,0,0,0,76.5,0,Canceled
INN13405,3,0,1,5,Meal Plan 1,0,Room_Type 4,125,2018,6,27,Online,0,0,0,121.55,2,Not_Canceled
INN25480,1,0,1,3,Meal Plan 1,0,Room_Type 1,10,2018,2,22,Offline,0,0,0,87.0,0,Not_Canceled
INN16576,2,0,0,1,Not Selected,0,Room_Type 1,2,2018,6,30,Offline,0,0,0,75.0,0,Not_Canceled
INN24686,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,2018,11,29,Corporate,1,1,6,79.0,1,Not_Canceled
INN22411,2,0,2,1,Meal Plan 2,0,Room_Type 1,117,2017,8,1,Offline,0,0,0,94.5,0,Canceled
INN29032,3,0,1,0,Meal Plan 1,0,Room_Type 4,106,2018,12,25,Online,0,0,0,140.0,2,Canceled
INN01943,2,0,0,2,Meal Plan 1,0,Room_Type 1,63,2018,8,9,Online,0,0,0,144.9,2,Not_Canceled
INN10296,1,0,1,2,Meal Plan 1,0,Room_Type 1,237,2017,9,14,Online,0,0,0,80.75,0,Canceled
INN04332,1,0,0,0,Meal Plan 1,0,Room_Type 1,83,2017,12,17,Complementary,0,0,0,0.0,0,Not_Canceled
INN21800,1,0,2,4,Meal Plan 1,0,Room_Type 1,113,2018,11,13,Corporate,0,0,0,79.0,0,Canceled
INN25160,2,0,1,1,Not Selected,0,Room_Type 1,24,2018,9,26,Online,0,0,0,107.1,0,Canceled
INN14120,2,0,0,1,Not Selected,0,Room_Type 1,110,2018,10,12,Online,0,0,0,108.0,1,Canceled
INN34791,2,1,2,5,Meal Plan 1,0,Room_Type 1,150,2018,7,7,Online,0,0,0,120.82,0,Canceled
INN24357,2,0,1,1,Meal Plan 1,0,Room_Type 4,72,2018,5,2,Online,0,0,0,149.4,2,Not_Canceled
INN03971,1,0,2,2,Meal Plan 1,0,Room_Type 4,6,2018,7,3,Online,0,0,0,156.5,1,Not_Canceled
INN33744,2,0,2,2,Meal Plan 1,0,Room_Type 4,46,2018,10,2,Online,0,0,0,90.55,1,Not_Canceled
INN23013,3,0,1,3,Meal Plan 1,0,Room_Type 7,39,2018,10,17,Online,0,0,0,242.77,1,Not_Canceled
INN13071,2,0,1,1,Meal Plan 2,0,Room_Type 1,247,2018,6,6,Offline,0,0,0,115.0,1,Canceled
INN12852,2,0,0,2,Meal Plan 1,0,Room_Type 4,16,2018,12,30,Online,0,0,0,148.0,1,Not_Canceled
INN31648,2,0,2,3,Meal Plan 1,0,Room_Type 1,290,2018,10,20,Online,0,0,0,90.95,0,Canceled
INN13194,1,0,2,3,Meal Plan 1,0,Room_Type 4,13,2018,2,28,Online,0,0,0,118.0,0,Not_Canceled
INN02776,1,0,0,3,Meal Plan 1,0,Room_Type 1,22,2018,2,4,Online,0,0,0,82.33,0,Canceled
INN32102,2,0,0,3,Meal Plan 1,0,Room_Type 1,47,2018,10,4,Online,0,0,0,118.8,1,Not_Canceled
INN04146,2,0,1,3,Meal Plan 1,0,Room_Type 1,185,2018,10,10,Online,0,0,0,113.4,2,Canceled
INN26900,1,0,2,1,Meal Plan 1,0,Room_Type 1,12,2018,1,10,Online,0,0,0,63.37,0,Not_Canceled
INN34985,2,1,0,1,Meal Plan 1,0,Room_Type 4,79,2018,12,27,Online,0,0,0,126.0,1,Not_Canceled
INN14114,1,0,0,2,Meal Plan 2,0,Room_Type 1,74,2017,9,18,Online,0,0,0,0.0,0,Not_Canceled
INN19002,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,95.0,0,Not_Canceled
INN02412,2,0,0,4,Meal Plan 2,0,Room_Type 4,63,2018,4,13,Online,0,0,0,144.5,2,Canceled
INN17479,1,0,0,3,Meal Plan 1,0,Room_Type 1,37,2018,10,13,Offline,0,0,0,95.0,0,Not_Canceled
INN22450,2,0,0,1,Meal Plan 1,0,Room_Type 1,116,2018,7,28,Online,0,0,0,105.3,1,Not_Canceled
INN15458,3,0,2,5,Meal Plan 1,0,Room_Type 4,168,2018,7,17,Online,0,0,0,126.41,2,Canceled
INN01547,3,0,0,4,Meal Plan 1,0,Room_Type 4,21,2018,6,28,Online,0,0,0,182.0,3,Not_Canceled
INN20974,2,0,2,1,Not Selected,0,Room_Type 1,135,2018,5,28,Online,0,0,0,101.7,1,Not_Canceled
INN22419,1,0,0,2,Meal Plan 1,0,Room_Type 1,188,2018,6,15,Offline,0,0,0,130.0,0,Canceled
INN32867,2,0,2,1,Not Selected,0,Room_Type 1,244,2018,10,30,Online,0,0,0,92.4,1,Not_Canceled
INN35957,2,0,2,2,Meal Plan 1,0,Room_Type 4,100,2018,11,13,Online,0,0,0,100.63,0,Canceled
INN06954,2,1,0,2,Meal Plan 1,0,Room_Type 1,26,2018,4,15,Online,0,0,0,145.0,2,Not_Canceled
INN03136,2,0,0,5,Not Selected,0,Room_Type 1,4,2018,9,6,Online,0,0,0,149.0,1,Not_Canceled
INN20241,2,0,1,0,Not Selected,0,Room_Type 1,2,2018,6,13,Online,0,0,0,79.0,1,Not_Canceled
INN13233,2,0,1,3,Not Selected,0,Room_Type 1,63,2018,3,10,Online,0,0,0,63.75,1,Not_Canceled
INN15628,2,0,0,3,Not Selected,0,Room_Type 1,122,2018,5,17,Online,0,0,0,94.5,0,Not_Canceled
INN05751,2,0,0,2,Meal Plan 1,0,Room_Type 1,64,2018,5,17,Corporate,0,0,0,140.0,0,Canceled
INN30005,2,0,0,2,Not Selected,0,Room_Type 1,2,2018,1,20,Online,0,0,0,81.0,0,Not_Canceled
INN14716,1,0,0,1,Meal Plan 1,0,Room_Type 4,2,2018,4,20,Corporate,1,1,1,110.0,0,Not_Canceled
INN22804,3,0,2,1,Meal Plan 1,0,Room_Type 1,41,2018,7,17,Online,0,0,0,137.7,2,Not_Canceled
INN31086,2,0,2,2,Meal Plan 1,0,Room_Type 4,8,2018,2,28,Online,0,0,0,112.5,0,Canceled
INN03806,2,0,0,1,Not Selected,0,Room_Type 1,80,2018,4,13,Online,0,0,0,85.5,1,Not_Canceled
INN09077,1,0,0,1,Meal Plan 2,0,Room_Type 1,62,2018,9,21,Offline,0,0,0,75.0,0,Not_Canceled
INN27231,2,0,0,2,Meal Plan 2,0,Room_Type 1,256,2018,6,15,Offline,0,0,0,115.0,1,Canceled
INN35903,2,0,2,3,Meal Plan 1,0,Room_Type 1,9,2018,11,13,Online,0,0,0,65.29,1,Not_Canceled
INN23816,1,0,1,0,Meal Plan 1,0,Room_Type 1,5,2018,10,3,Corporate,1,0,9,65.0,1,Not_Canceled
INN15161,2,0,0,1,Not Selected,0,Room_Type 1,37,2018,10,19,Offline,0,0,0,76.5,1,Not_Canceled
INN06775,2,0,2,2,Meal Plan 1,0,Room_Type 1,1,2017,10,17,Online,0,0,0,89.25,2,Not_Canceled
INN19679,2,0,2,2,Meal Plan 1,0,Room_Type 1,47,2018,3,20,Offline,0,0,0,85.0,0,Canceled
INN14063,2,0,1,5,Meal Plan 1,0,Room_Type 4,123,2018,9,20,Online,0,0,0,143.1,1,Canceled
INN16849,2,0,0,1,Not Selected,0,Room_Type 1,109,2018,10,11,Online,0,0,0,108.0,0,Canceled
INN17642,2,0,0,1,Not Selected,0,Room_Type 1,4,2018,7,16,Online,0,0,0,139.0,1,Not_Canceled
